application_id,application_date,loan_amount,interest_rate,annual_income,credit_score,employment_length,dti,num_delinquencies,previous_defaults,home_ownership,purpose,state,defaulted
59eaa8ef-39ca-499d-b252-8e22467d503d,2023-10-07 04:23:01,37577.34,9.42,81399.39,780.0,9,19.57,1,1,OWN,car,TX,0
77f5842e-5357-425f-95c2-546fb8ec8fd9,2022-09-05 14:44:20,11456.09,13.36,47737.84,708.0,35,25.23,1,0,OWN,major_purchase,OH,0
24ad30f5-419e-47b9-beb0-96afcff029be,2023-03-01 21:50:18,38973.6,8.5,50762.43,627.0,14,24.8,1,0,RENT,credit_card,TX,1
e55a8580-279c-4cbd-86bd-8ddeb7c52ea8,2022-08-24 15:09:18,30774.26,9.52,9571.46,658.0,36,17.73,0,0,RENT,home_improvement,NC,0
69a76448-5299-4082-96d7-35ff66732f5f,2023-08-09 04:21:55,22650.43,8.33,35122.8,748.0,31,4.43,1,0,MORTGAGE,small_business,FL,0
576d196a-282b-4265-afd1-5846a19dca91,2024-05-03 11:53:58,24388.56,7.25,102909.52,735.0,8,16.15,1,1,RENT,debt_consolidation,OH,0
f4a1d7a7-e9cc-4b10-8cfe-1f304cc4d154,2023-10-25 13:26:52,15178.18,16.26,70478.61,617.0,8,17.84,0,0,OWN,car,PA,0
897f2ecd-b010-4a92-915e-cbf0267d55ef,2022-04-17 12:02:15,31691.08,14.75,14421.21,672.0,21,20.29,1,0,RENT,home_improvement,PA,0
65ad4f65-9cc7-4a15-9205-e592c76a5e8d,2022-03-26 04:29:27,18175.25,15.91,31047.92,692.0,20,12.1,0,0,RENT,major_purchase,FL,0
e2b50892-44ba-408b-a7df-4808f69b9065,2022-12-13 02:54:58,6615.91,12.16,19915.23,650.0,9,27.13,0,0,MORTGAGE,car,CA,0
dc46ecba-e0c6-4383-97af-a0d447cb39cb,2023-10-07 12:14:05,5830.94,15.11,85438.39,821.0,10,18.11,0,0,RENT,car,OH,0
0644ac2e-9095-43fb-86c3-f1b3291728b9,2022-11-03 21:34:25,27588.82,5.0,41033.3,694.0,35,10.64,1,0,RENT,small_business,IL,0
30575bd8-8398-4123-881d-3b54174df7c1,2024-12-25 16:41:49,48686.37,15.45,24738.16,676.0,30,14.33,0,0,OTHER,credit_card,MI,0
5e965895-fbee-43a2-a560-2160503584b6,2023-10-11 03:48:31,27399.87,12.71,36941.06,751.0,7,33.43,0,0,OWN,major_purchase,NC,0
d027c8cb-b107-4d05-a6f6-2a3dbe8abe3b,2024-09-05 23:18:53,23220.43,14.51,9860.75,658.0,29,23.32,2,0,OWN,major_purchase,CA,1
ac4d4b17-2a48-4bc1-a965-51d59c77c4fb,2024-10-08 23:45:17,29287.39,13.52,21110.36,740.0,6,26.39,0,0,MORTGAGE,car,FL,0
a2149dcd-d8c8-4c55-9b3f-86f967d92b6d,2022-04-16 04:20:23,44590.03,8.05,36983.3,580.0,17,9.67,0,0,RENT,debt_consolidation,IL,1
54f68b37-86a2-4b7d-82f4-0e728d0be1a4,2024-08-20 01:28:02,28290.74,6.01,55427.86,653.0,0,12.49,0,0,RENT,debt_consolidation,FL,0
97c78eaf-4b17-4585-8914-0d111ab73294,2022-02-25 15:35:14,18836.09,9.15,13757.55,743.0,25,12.55,1,0,RENT,debt_consolidation,GA,0
40558a6e-569f-464d-a3bb-ad73f4139f4d,2022-04-26 09:34:43,41594.33,14.26,30014.09,774.0,7,19.48,1,0,RENT,car,FL,0
ce0e3acb-1345-458a-b934-22cb8f3b35d1,2023-08-15 14:46:45,31431.35,14.76,60164.81,634.0,9,16.61,1,0,RENT,major_purchase,TX,0
10d98327-3309-46bb-add5-4be828c5afa2,2023-08-15 12:43:29,48036.34,6.53,17575.71,627.0,7,14.08,0,1,OWN,small_business,FL,0
e6814b80-26a2-47a5-9e64-334749f6e82d,2023-12-12 00:52:52,27748.52,8.08,40724.75,714.0,7,15.09,2,1,RENT,debt_consolidation,GA,1
a1953e0b-2d81-4b4b-aedb-58e48e4cefc8,2022-02-10 17:32:50,6632.96,9.11,37533.43,643.0,3,11.65,1,0,RENT,debt_consolidation,IL,0
4d048141-73f5-4de7-a54f-cf2dad472bae,2022-04-28 22:40:57,4477.61,10.57,85578.57,664.0,22,16.56,0,0,OWN,major_purchase,NY,0
7316dcd6-e2ef-4c96-9e08-c5eda804c956,2024-05-17 16:26:03,49763.92,6.55,32368.21,733.0,34,26.91,0,1,OWN,small_business,GA,0
a6c15f95-03e9-494a-ae54-db32df5de2ba,2023-10-10 13:37:15,50854.99,6.31,33329.55,647.0,12,5.89,1,0,OWN,home_improvement,CA,0
6d9b7c4b-4b9c-4998-9f77-a4035942434a,2023-02-15 07:35:40,22307.21,8.71,55685.77,562.0,31,20.77,0,0,RENT,debt_consolidation,IL,0
1f4cdc28-882b-4265-9066-db8aa69df159,2022-07-19 10:18:56,19252.19,12.35,18710.23,602.0,21,29.04,0,0,MORTGAGE,home_improvement,TX,0
dfe578f2-70bb-460c-ba54-d992bd22701e,2022-08-24 06:38:47,46921.66,7.28,32518.3,681.0,10,16.53,1,0,MORTGAGE,major_purchase,OH,1
3abcb27a-1f14-4ea7-8ce0-26c3a40548b1,2022-12-03 01:35:03,8394.31,11.54,28915.63,568.0,2,13.77,1,0,OWN,credit_card,NC,0
83f9ac69-9b9a-4c6b-b328-edccb28c8abc,2023-06-15 02:11:54,11579.09,16.23,33878.78,662.0,31,25.39,0,0,MORTGAGE,credit_card,IL,0
035ac149-e8b0-4eb1-9d28-1392161f98f2,2024-06-10 08:35:09,34649.9,6.79,55503.6,596.0,0,10.13,0,0,RENT,small_business,MI,0
cacef587-a226-4296-ba6a-84da700a794c,2023-04-22 10:30:55,19080.92,11.17,47910.06,778.0,16,17.82,0,0,RENT,credit_card,NC,0
2de05d0b-595a-4ac9-bf2f-a6c327ab0fc4,2023-04-25 01:09:44,24923.17,16.1,24975.71,810.0,1,9.68,0,0,RENT,debt_consolidation,GA,0
407b63a3-8560-429a-8f04-c158b9af8b45,2024-10-29 17:24:47,22548.36,10.33,38884.45,617.0,31,3.04,1,0,OWN,major_purchase,TX,0
1d86a5f4-30d6-4236-b75a-041b264d0a3d,2022-04-12 23:19:48,30063.62,9.71,76513.37,695.0,39,16.78,1,1,MORTGAGE,debt_consolidation,CA,0
337e1572-8b14-46cc-a46b-0f23d05d9485,2022-02-06 08:08:48,46112.23,16.65,23964.22,622.0,12,7.89,1,0,RENT,home_improvement,TX,1
06ff67cf-a355-4359-b95f-0fbe494ddddf,2024-12-23 04:17:39,26358.77,10.78,39049.42,661.0,12,17.91,1,0,RENT,major_purchase,FL,1
cdf8adca-849a-4f8e-bba8-16b018d1ab0d,2024-11-06 05:35:00,34659.08,16.42,32972.19,788.0,22,26.92,0,0,MORTGAGE,debt_consolidation,IL,0
8af348a7-1fa1-4bf1-9ec8-01e6c5d61140,2023-03-18 19:44:44,1000.0,13.72,35189.31,652.0,20,32.83,0,0,RENT,major_purchase,NY,1
d6bec300-bce9-426b-bfc6-1716cd7dff3f,2022-09-14 15:16:34,24269.22,10.63,16069.39,663.0,15,18.75,0,0,MORTGAGE,small_business,MI,0
1bdcce68-a1c5-41e2-9806-1812f9a92521,2022-05-15 16:09:16,12351.55,13.92,73525.05,623.0,14,26.15,1,0,RENT,car,GA,0
1d71f127-8b3b-4d92-ac19-6cfc87947bc0,2022-06-08 19:26:42,6717.8,13.28,24657.2,749.0,7,21.19,0,0,MORTGAGE,credit_card,OH,0
d5af87e5-d0b6-4e09-9f20-5f47188238c6,2024-09-03 19:05:06,11827.71,16.08,60659.77,484.0,10,14.94,1,1,RENT,credit_card,OH,1
d87a58df-05af-4e09-92cc-d274a4179ad9,2024-03-23 07:07:46,19988.15,9.81,26617.17,653.0,23,2.6,0,0,MORTGAGE,major_purchase,OH,0
31e399c4-a7b6-4dce-9536-e6f5a3626a17,2024-07-13 19:46:53,38738.54,12.16,26562.29,677.0,29,31.01,0,0,OWN,major_purchase,NC,1
bb145168-2427-406d-b8c5-73f677827918,2023-07-27 05:19:18,5104.11,11.75,66606.78,640.0,30,9.61,0,1,OTHER,major_purchase,FL,0
9e356699-4f45-488e-ad36-27b6d99dec23,2023-12-22 06:26:18,25459.47,14.82,59691.34,732.0,20,29.06,1,0,OTHER,credit_card,TX,0
ddb594b0-3ee1-4d72-9af3-34d7ba87fe0c,2024-09-07 17:36:49,17737.46,7.9,40309.12,752.0,30,22.29,0,0,MORTGAGE,debt_consolidation,NY,0
1c6df4b7-0136-4451-bf67-0433eb5bd2c6,2023-01-27 13:21:51,20084.9,16.07,53134.16,595.0,23,10.19,0,0,RENT,debt_consolidation,NY,0
144c04ac-55e8-499b-b37b-3549e607b7f8,2023-08-18 04:30:10,40041.37,13.87,31436.46,806.0,14,20.5,2,1,OWN,car,MI,0
4b898329-3fbf-40ba-95d9-afe48c3e8305,2022-11-12 16:19:26,33071.73,6.73,36163.88,595.0,14,35.06,1,0,MORTGAGE,home_improvement,PA,0
3b5f9a6d-8c95-492d-8cb5-d4db194db5bd,2023-07-08 11:41:19,45060.97,16.83,26086.88,757.0,20,30.29,0,0,MORTGAGE,home_improvement,IL,1
6d6f79aa-01d7-4bcf-aecf-72aaccd50db1,2022-08-21 14:48:04,22682.41,20.94,57069.92,689.0,12,13.9,2,0,MORTGAGE,major_purchase,CA,1
0161f1a4-6bb3-4278-b3bd-70a52666ea9f,2023-01-27 03:23:30,14560.86,16.01,25675.52,650.0,30,12.3,2,0,MORTGAGE,credit_card,GA,0
22591841-246a-419b-b404-68b34738b865,2024-11-06 00:03:18,21642.12,17.71,76311.44,655.0,7,18.8,1,0,RENT,home_improvement,OH,0
b8003b20-1aa4-41e6-a29a-998a3a05fec4,2022-10-25 06:09:45,28637.45,12.34,31010.56,678.0,2,16.68,1,1,RENT,home_improvement,NC,0
43344811-f006-4047-9944-89e2d9138315,2023-12-29 14:48:10,27648.6,5.35,36689.81,693.0,19,27.6,0,0,RENT,debt_consolidation,TX,0
b192532d-ed9f-4045-8a26-b6f29a292819,2023-09-18 19:32:59,8734.18,5.0,53069.84,625.0,2,23.92,0,1,MORTGAGE,major_purchase,OH,0
3b3ff12e-d0d3-46ed-9f89-99a83b45fffb,2023-10-21 17:13:33,26357.35,13.02,36751.42,666.0,7,4.46,1,0,OWN,credit_card,FL,1
c5e3732d-fd96-4dd4-bc60-60e2ffe86eed,2022-05-23 15:14:59,28423.42,9.63,31289.75,634.0,15,21.67,0,0,RENT,debt_consolidation,NY,0
4c2b4321-4209-400a-a6b1-72be5308c069,2024-05-15 02:39:54,62762.11,8.34,35774.42,607.0,0,16.57,1,0,MORTGAGE,major_purchase,NY,1
1103cebc-037b-4bb0-ad18-c820237d8874,2024-05-09 08:33:14,53152.67,11.75,56778.28,631.0,8,18.3,0,0,RENT,credit_card,NY,1
b83cbfc2-0b24-4ece-a02e-8bc577aab62b,2022-04-21 21:24:05,12201.35,14.46,26070.87,611.0,21,19.99,0,0,RENT,small_business,GA,0
a2a1951c-23e1-411f-929b-6e0f2da47d49,2023-03-08 10:55:06,20689.25,6.19,34094.16,655.0,14,27.59,1,0,OWN,major_purchase,CA,0
06b68e82-0ab1-4f13-9ffc-797e264c63f1,2024-08-06 17:20:43,3048.37,10.2,36502.77,706.0,35,25.82,0,0,OWN,debt_consolidation,MI,0
14c80395-57a9-49c5-a7b7-e3cb7322aa90,2022-09-17 21:37:20,16139.39,18.04,55954.41,687.0,3,12.0,0,0,RENT,small_business,MI,0
d3ffa14f-41c4-4e08-8838-37860c1550b9,2023-07-03 00:41:08,29734.08,7.7,34547.05,798.0,28,17.53,2,0,MORTGAGE,debt_consolidation,MI,0
596b64a2-247b-4793-880e-5b06c7616272,2024-06-25 02:14:14,43087.8,15.48,89693.14,547.0,23,14.41,2,0,MORTGAGE,credit_card,NC,0
5f72faf7-f762-4af9-9da5-1c1be0774ab6,2024-05-28 10:09:33,14063.74,10.06,33581.5,708.0,25,4.55,0,0,MORTGAGE,small_business,FL,0
d53cda2b-656e-4556-b445-0aec06c211b1,2023-02-28 22:14:06,15187.8,14.18,32246.29,680.0,26,17.13,0,0,MORTGAGE,home_improvement,IL,0
ccf19d28-594e-4f5b-9ef2-e58f2aefbb32,2024-02-20 07:56:16,1000.0,16.39,33339.03,729.0,2,32.76,1,0,RENT,home_improvement,TX,0
891536e1-454b-4eb1-87e9-7d43f92268ac,2024-10-16 07:02:52,22560.01,14.97,18801.26,723.0,31,4.3,0,1,RENT,credit_card,NC,0
40cf3889-9ca3-478e-959b-be1e948b8f24,2023-05-10 03:06:37,9063.78,15.64,21625.68,670.0,13,17.81,0,0,RENT,home_improvement,GA,0
3e23c68f-5245-47eb-8c56-607011f5be78,2024-12-02 14:25:29,17058.41,7.39,27852.18,690.0,26,17.55,0,0,MORTGAGE,credit_card,TX,0
f4636a0d-9d28-4708-90d2-f7009e8a9c97,2024-04-22 19:58:26,11847.09,16.45,64081.75,635.0,11,20.3,0,0,RENT,car,MI,0
810c03e1-e105-4627-836d-69f129b3e0c9,2023-12-11 07:23:58,23586.06,8.59,35718.96,717.0,15,10.3,0,0,MORTGAGE,small_business,CA,0
c63dbdf9-2007-4f94-bf26-08d588fa2bd9,2024-02-29 03:45:47,1000.0,13.04,28500.53,567.0,28,6.6,1,0,OWN,car,GA,0
4cec9e6e-b226-41ca-ac2e-e497e7b3faa1,2022-07-25 07:02:48,2994.32,13.03,67054.93,727.0,37,6.97,0,1,MORTGAGE,home_improvement,TX,0
623b9b81-e1ef-479c-9ded-27967240359e,2022-01-05 01:48:39,56938.71,13.94,78872.55,679.0,35,28.65,0,0,OWN,car,GA,1
20906ca0-acf3-474d-b311-17f0069f5057,2024-06-24 23:45:08,5688.66,13.35,68029.13,651.0,29,10.14,0,1,MORTGAGE,credit_card,NC,0
064ae4b2-cd5f-4ba4-8865-5a2a43373f57,2024-02-16 15:01:21,8548.22,8.62,23705.33,666.0,21,14.0,0,0,OWN,credit_card,MI,0
e41bdd79-6a86-4074-b1e4-d4e71dd55d5e,2024-10-24 02:21:09,52553.7,6.6,28349.81,670.0,21,34.84,1,1,OWN,credit_card,TX,1
34c58705-8440-445f-9fb3-7fcb78ea88e7,2023-07-12 02:58:01,68576.01,15.49,89937.3,758.0,38,12.13,2,0,MORTGAGE,major_purchase,TX,0
f6bd2286-0054-45f1-9426-0daaabd42399,2023-02-27 04:21:32,7426.5,12.74,40968.95,850.0,8,20.74,1,0,RENT,major_purchase,CA,0
efff52ff-6c41-4816-8ef6-d6c46fb7b602,2024-07-08 05:17:38,19476.27,16.6,31767.1,753.0,38,26.51,0,1,MORTGAGE,debt_consolidation,NC,0
af25982d-2658-41c8-b9e5-fe2f066abbd8,2024-10-28 00:11:32,30123.33,11.82,52009.1,646.0,25,26.13,0,0,MORTGAGE,major_purchase,TX,1
f23b5531-e830-422b-8a88-1f678b728c0f,2024-06-05 13:27:23,50930.46,6.38,60093.05,718.0,24,7.35,0,0,MORTGAGE,car,FL,0
525040f7-e1ea-4196-b0cd-c063c4503121,2024-06-24 17:00:01,10197.14,15.86,27289.99,720.0,23,12.29,1,0,RENT,home_improvement,IL,0
d045d976-f59c-48ca-9092-98c8370ff7f1,2022-07-06 20:38:34,21320.83,10.52,40526.85,624.0,32,20.42,0,1,RENT,small_business,FL,0
261730f1-7926-4421-b0eb-f7630bd50b69,2024-08-08 23:05:53,36660.06,13.37,57715.44,604.0,27,33.43,0,1,RENT,major_purchase,IL,0
e911a0de-2e39-452d-9a49-1a3db08b0ec8,2024-04-07 03:00:24,31521.49,9.41,20330.07,676.0,3,11.91,0,0,MORTGAGE,car,FL,0
beeb3cdf-b0be-49c3-8070-b802ac092c6d,2022-08-03 23:25:56,19357.66,18.58,36540.36,728.0,31,14.05,1,0,RENT,major_purchase,NY,0
f9dfda81-339c-4ab8-b9e0-f43bfa52eeed,2022-02-15 02:56:01,22992.66,8.49,20802.02,583.0,29,21.36,0,0,OTHER,home_improvement,FL,1
07a7be2e-9c83-4309-b880-e0542490cde7,2024-03-22 12:46:19,4376.56,10.65,22208.04,637.0,36,22.96,0,0,OTHER,debt_consolidation,NC,0
2d58b900-ed4a-483d-a96f-bae454e77a5c,2023-01-07 16:15:45,21427.39,12.43,27404.16,714.0,37,23.44,1,0,RENT,small_business,TX,0
f5a7d5e7-06b9-406f-af30-16822d70f6dc,2024-08-12 03:06:52,21004.19,7.63,46099.61,683.0,37,11.23,0,0,MORTGAGE,home_improvement,MI,0
b1f807fc-96ca-4ec0-b936-6783c8afa40b,2022-11-06 15:35:09,28482.55,13.32,30914.75,765.0,1,13.74,0,0,RENT,car,IL,0
765f8365-386b-4700-9385-f34bbeaea857,2024-02-07 03:05:06,16670.09,18.45,26259.71,595.0,25,19.72,0,0,RENT,credit_card,NY,0
6ccee9b0-7d00-4041-800d-c8db4e7371d1,2023-12-06 18:01:31,32073.08,10.04,37263.79,821.0,37,28.1,1,0,RENT,home_improvement,IL,0
8c2932e1-f1c9-4a2e-bc3a-47eb516c4f31,2024-06-17 13:02:40,40190.74,13.58,20465.97,588.0,38,16.09,1,0,MORTGAGE,small_business,MI,0
1bc1a2e2-f47d-4fa2-8512-a6ba3135e07a,2024-07-31 22:42:19,27331.44,5.0,44999.27,558.0,21,17.82,0,0,MORTGAGE,debt_consolidation,NC,0
f4d74ce9-66b9-41ac-bd0d-72c24aa2b50e,2023-10-06 00:41:24,30276.35,11.84,63939.55,676.0,36,9.79,0,0,RENT,credit_card,NC,0
26134146-92d9-4978-9882-4a0b7f71a99a,2023-01-14 20:15:55,25797.33,10.75,34905.44,612.0,35,32.91,0,0,RENT,small_business,NY,0
c093dcf4-244d-4370-848e-0cbbffa8a2aa,2023-07-09 15:21:48,25001.27,8.73,32816.13,678.0,0,19.23,0,1,OWN,credit_card,NC,0
1df54bbe-b8ff-4909-80a8-88d7ce65f011,2023-10-22 01:27:17,14176.63,16.33,43770.71,676.0,35,26.62,2,0,OWN,car,GA,1
ee45dc7e-5f7c-497b-a5fb-663fe4f85283,2024-11-28 13:09:59,29747.41,10.7,13170.9,668.0,25,18.24,1,1,RENT,major_purchase,CA,0
196a5026-51b7-4a97-ab76-8ec4458264ce,2022-07-08 20:38:52,23540.7,11.29,47496.38,629.0,22,18.68,0,0,MORTGAGE,small_business,IL,0
13d3da06-aa49-4568-aa80-bc1e012cafd7,2022-03-30 05:54:33,56397.52,10.49,171260.81,706.0,7,6.0,1,1,MORTGAGE,major_purchase,NC,0
4d0fd789-98ad-4bdd-a604-f99469e62c50,2023-05-24 13:24:50,48600.32,5.0,34154.92,661.0,36,0.79,0,0,RENT,debt_consolidation,PA,0
876d88fe-4b4a-47e1-bb94-7927f6dae061,2023-04-07 09:11:24,30787.7,7.47,34215.62,746.0,11,28.02,1,0,MORTGAGE,small_business,PA,0
cb954040-8e37-421a-baad-19900730ac64,2024-09-13 09:56:29,13554.14,15.84,52670.12,669.0,16,18.62,1,0,MORTGAGE,home_improvement,FL,0
0b5a4915-832b-4059-b24c-8638b8820075,2022-11-01 11:20:38,8313.83,5.0,82674.49,622.0,11,19.65,0,0,OWN,home_improvement,CA,0
76904a2e-f3d5-4ac9-b0a8-3237708bd9d9,2022-06-12 10:30:32,42867.14,8.93,59129.42,579.0,38,8.01,1,0,MORTGAGE,small_business,NC,0
3e884c69-d514-4b21-8e67-bf60461fc20c,2022-05-14 15:29:58,28941.24,10.4,12359.7,670.0,19,10.78,0,0,OWN,credit_card,GA,0
7783535a-ab7c-479c-a385-86aa3d875dae,2024-09-05 22:47:21,32202.15,18.97,48131.85,604.0,4,26.5,0,0,OWN,home_improvement,NY,0
3ff1cab6-b49b-46bb-b60f-360f83e3dd4f,2023-10-26 02:33:48,1000.0,15.07,131395.23,599.0,0,31.92,0,0,RENT,major_purchase,NY,0
bfc5bcfb-458f-4a06-b8b1-7c588efd7fa9,2024-12-04 18:00:03,38911.58,9.77,49573.94,712.0,39,13.03,0,1,MORTGAGE,major_purchase,PA,0
4f1909aa-5d10-414b-a04c-5a9da69b90c4,2022-10-16 06:13:11,31816.31,17.22,20387.94,573.0,9,23.37,0,0,RENT,small_business,GA,0
43a2d93a-4c4b-47c4-a1db-24e85682d506,2022-03-31 00:55:04,8343.54,9.04,41811.0,765.0,30,19.52,0,0,RENT,debt_consolidation,CA,0
e5904e51-e9dc-47af-9104-c1a895b22174,2023-05-22 22:42:29,17927.13,16.04,19142.31,690.0,1,17.04,0,1,OWN,car,OH,0
96729dd4-8bab-4184-970d-dc75487e8d0d,2022-07-09 06:51:22,28955.76,6.56,67265.44,677.0,35,32.82,2,0,RENT,major_purchase,NC,0
23557d6f-42b4-4ae7-a946-62c9b44c2af2,2022-05-30 13:32:55,25787.0,16.29,22517.74,618.0,26,14.37,3,0,RENT,major_purchase,IL,0
431ecabc-f141-4d88-9f92-0c02eac26e2f,2024-08-24 11:04:56,20617.43,10.38,37688.93,726.0,8,27.93,0,1,RENT,car,CA,0
7617ca73-cb82-43be-951b-8a4b55294b13,2023-03-04 00:50:43,23447.68,7.89,23649.8,680.0,35,21.05,0,1,MORTGAGE,home_improvement,CA,0
727abed8-b955-4e7f-b427-e415ff27ad4b,2022-03-18 17:27:44,21220.34,11.13,27633.28,639.0,11,17.86,1,0,OWN,debt_consolidation,TX,0
318ada05-5f86-46d6-be21-0615e764ba3d,2022-08-08 06:41:50,27288.44,13.11,76349.39,692.0,39,28.98,2,0,RENT,debt_consolidation,NC,0
d58ce1a1-cc2c-4f76-a8ad-f7760b59b56d,2023-02-06 19:38:15,47072.38,10.02,38243.49,579.0,23,20.32,0,0,MORTGAGE,car,IL,0
b96f0a21-583b-435f-ab44-2809e7b502c1,2024-09-09 03:30:23,1000.0,14.22,27457.61,582.0,17,17.23,1,1,MORTGAGE,car,TX,0
4c798865-8677-408e-8955-700ab1e3fbeb,2023-11-30 20:28:17,21447.25,9.67,20483.73,613.0,2,29.04,2,1,RENT,debt_consolidation,MI,1
04ed85b0-aa3c-4d1e-9b11-00009940b763,2023-07-27 00:34:15,27647.69,14.48,14244.83,701.0,10,27.99,0,0,OWN,small_business,NC,0
ed626271-ece4-4206-b638-514163255543,2023-10-01 00:17:55,29439.91,13.77,19425.85,680.0,2,27.62,0,1,RENT,major_purchase,TX,0
9b8594ea-e1c8-46cd-b740-0674a1808229,2024-05-25 12:00:19,19421.28,11.76,38406.41,743.0,34,0.0,1,0,OWN,debt_consolidation,OH,0
d7fb728b-1bfc-4a3b-8f07-a89c189b8da3,2022-08-01 04:14:29,1000.0,10.23,59285.31,625.0,4,21.52,0,0,MORTGAGE,small_business,FL,0
9cbdd7ef-4ff4-4142-8e5b-48cdcf7a1738,2023-06-16 20:53:16,29919.93,12.61,27441.84,714.0,4,19.7,0,0,RENT,home_improvement,CA,0
822f2dd3-1b63-4f64-a3a0-f2f593eb7eb5,2023-02-28 01:21:58,50910.25,14.2,79640.0,673.0,4,17.72,0,0,OWN,credit_card,CA,0
61ddf415-c4f0-4f66-b878-7d116a9b3cad,2022-02-16 09:51:34,1992.08,20.25,25368.15,623.0,38,22.88,0,1,RENT,major_purchase,PA,0
c67fcfa6-7e51-4d5d-aab4-feddf23cdc26,2023-08-27 07:29:28,37957.42,15.76,32241.0,703.0,38,20.08,0,0,OWN,car,NC,0
a7440ec5-04cd-4ff2-a752-64cd766ccd93,2024-01-31 12:52:03,20072.12,15.9,21167.28,676.0,28,23.42,1,0,RENT,credit_card,MI,0
6b6cc1b0-fa86-4571-b236-0955fb79b438,2023-12-31 09:41:14,24080.13,24.35,59598.21,642.0,2,15.86,2,0,MORTGAGE,major_purchase,GA,1
cd5af463-3251-41d7-9de2-1c057f578df5,2022-02-22 08:47:59,9206.52,14.06,103647.95,683.0,20,29.99,1,0,OWN,small_business,MI,0
922a8c90-c0ef-4749-8227-77d283f65c7f,2023-03-09 08:24:56,19983.16,13.94,15049.37,672.0,37,24.23,0,0,RENT,major_purchase,NY,0
795a5c14-7d2b-43e2-bcfa-8cd858b9ce64,2023-03-09 13:39:44,44500.67,14.82,30543.86,671.0,3,22.34,0,1,MORTGAGE,major_purchase,TX,1
ec96a4cf-4194-461f-ba16-001a03aac96b,2022-06-20 09:54:18,33739.83,7.96,68349.53,655.0,31,21.95,0,0,RENT,small_business,TX,0
4c63aa83-5f45-426b-acab-0892a39bd8cc,2023-08-22 21:33:58,50984.67,10.22,17615.37,602.0,0,27.26,0,0,OWN,credit_card,TX,0
d05355fe-9df2-4044-aad2-aebdf26e36ee,2023-08-05 10:34:35,42661.18,9.98,48210.97,684.0,32,26.17,0,0,OWN,debt_consolidation,GA,1
4d93b541-b31e-427b-8b82-a9c2b8eb6f07,2024-05-03 21:53:17,31586.3,14.59,66885.41,632.0,21,17.1,0,0,RENT,car,TX,0
127dc905-6434-4c08-95e1-a8ec7c9a62c0,2024-04-16 04:20:51,51159.02,11.3,37764.11,619.0,35,25.92,1,1,RENT,credit_card,IL,0
25279cd5-5389-4d7b-b8b4-a5b3854f6d7e,2024-09-10 23:12:06,31584.9,12.55,47816.76,666.0,16,19.39,0,0,RENT,car,GA,0
b00d2cde-e682-4cbc-9d47-93d198879ac3,2023-04-11 00:36:08,37419.82,16.35,87592.55,724.0,31,33.34,0,1,MORTGAGE,credit_card,MI,0
3faf2a5b-ad94-4de2-9aac-ff9ecb87ee1e,2022-08-13 06:30:22,20551.44,15.45,96202.76,691.0,33,26.78,0,0,MORTGAGE,credit_card,TX,0
e4765928-426a-4286-8861-746f049418a8,2023-08-16 19:04:59,25998.19,11.35,35207.57,648.0,12,13.0,0,0,RENT,debt_consolidation,TX,0
e04cb3c9-02e8-4e47-9e49-0f4587a346af,2023-12-28 14:40:33,14538.64,9.32,27828.36,646.0,25,36.65,0,1,RENT,home_improvement,CA,0
af07a186-107d-4165-b039-6101cde3d444,2022-12-31 23:26:04,39843.76,16.54,22925.61,718.0,18,1.18,0,1,MORTGAGE,car,TX,0
3ce3e5ef-9d9e-486c-a748-088e7902f810,2023-05-30 21:36:39,7325.45,15.1,59188.47,536.0,17,23.1,2,0,RENT,car,FL,0
efaa74ec-741f-4afa-b50e-c77a88cbcc38,2024-10-02 18:44:51,36735.26,5.57,18290.05,728.0,31,12.43,0,0,RENT,credit_card,FL,0
61bd40bb-162a-4363-8315-84f8ec04952e,2024-04-20 10:18:46,22140.23,10.75,32007.1,568.0,9,33.06,1,1,MORTGAGE,home_improvement,MI,1
2d34778b-d17c-4f8f-8b4e-a1250314b29d,2023-10-30 13:39:57,42568.71,12.66,38228.82,595.0,4,20.02,1,0,RENT,small_business,IL,0
35351a69-b09d-46a3-9e8b-e281a36edbe0,2024-10-26 03:05:37,36263.03,15.12,28240.11,649.0,19,11.65,0,1,MORTGAGE,car,FL,1
ad97c917-a22a-4706-b605-a31d23fdc3d4,2022-01-16 14:14:23,52309.69,15.64,41769.02,810.0,32,15.87,0,0,RENT,major_purchase,IL,0
456934b8-bc15-4d59-bdf8-1f381af81334,2023-08-07 14:22:32,35961.62,13.14,130908.86,781.0,6,12.29,1,0,MORTGAGE,credit_card,GA,0
0e8e2043-1f52-48c3-9eae-89d98910409b,2022-10-19 11:59:27,1419.4,14.34,34173.33,722.0,13,15.55,1,0,RENT,home_improvement,FL,0
fe0cadb6-a53f-4072-a094-53ed74190560,2022-11-11 00:20:32,23995.7,12.26,29210.9,701.0,26,15.37,0,0,RENT,small_business,TX,0
b3a808b6-ffc1-4e82-a5ba-805307938844,2024-05-08 11:57:47,7419.89,9.3,60334.9,568.0,19,11.99,0,0,RENT,debt_consolidation,IL,0
8cbadbc5-a587-4c99-90a5-e3fe785b22c2,2024-05-24 08:49:18,17225.8,10.95,40937.09,689.0,24,20.16,0,0,OTHER,major_purchase,OH,0
